bin_id,readable,width,height,brightness,contrast,blur_var,poor_quality
00176,True,479,502,120.77757446206822,29.67416995318664,92.97370006677255,False
00249,True,644,477,90.26576884513717,37.91693496756617,120.7957061326726,False
00250,True,637,472,131.9235492110795,41.35290111741847,9.11335963189826,True
00278,True,412,527,97.70189384867633,31.413916560484765,35.71617947396321,False
00281,True,601,582,90.94894820202298,33.864350429753024,60.93932187289365,False
00282,True,608,588,113.23203097028285,36.037597450760074,6.076684249837692,True
00283,True,599,580,109.0995740026481,37.33486100917766,102.539494383487,False
00289,True,357,244,125.447593791615,26.39947428148752,179.88011884910574,False
00290,True,355,242,105.87147014317308,25.731217890488956,127.20295159854483,False
00301,True,549,326,128.37985964441762,36.260459526351234,236.58552080037444,False
00302,True,548,325,113.18877035373386,32.14020865802175,149.8612885340015,False
00303,True,779,1055,117.0312431176195,33.219679268728505,36.463945022434075,False
00304,True,733,992,128.93567365664745,27.206260926643168,67.54798655045987,False
00305,True,695,941,109.38910389223159,31.32356085278219,51.10500741149934,False
00314,True,364,551,106.59863185815999,29.6438681546597,112.2704765186971,False
00315,True,372,563,79.56129318741763,17.17031748715331,38.42574597493084,True
00335,True,457,312,125.32377405599506,33.63636815497677,232.36635501168456,False
00340,True,660,639,91.67029449423815,35.66323114891573,125.21666178230038,False
00341,True,643,623,133.53457533781506,42.45550263830555,82.55099321265676,False
00342,True,633,613,142.52377786196394,27.3596123235645,66.73775628212468,False
00351,True,565,505,102.96012967668449,28.141837273313904,101.78863304092094,False
00352,True,554,495,118.12871312401998,20.98533163935332,58.586868862914315,False
00353,True,567,507,79.85021689295193,24.900534778582514,28.601600567240503,False
00365,True,534,317,111.20440340741266,35.46052423688079,29.531415055175746,False
00366,True,512,304,112.54360480057566,39.197884144964895,220.34808654451632,False
00367,True,527,313,120.53782032239877,35.22553437521825,172.41038804508162,False
00388,True,629,1041,97.59494127115758,23.413754426499395,65.79364927535487,False
00389,True,642,1062,104.30330564209069,25.282408432833726,59.29935567876206,False
00390,True,643,1065,87.5450536291883,22.680910253149925,52.15862569736663,False
00397,True,399,272,128.9672803331859,29.781197646690746,215.7287191800163,False
00398,True,399,273,80.84514399551993,25.833003925463572,180.79442025287764,False
00405,True,546,324,106.4650601456157,37.99814138159173,266.46471730591753,False
00415,True,560,333,114.87089768339769,40.97230906021926,325.65348687625743,False
00416,True,552,329,123.81304788335315,39.57891817157595,251.22750392997824,False
00417,True,545,323,124.02070610958049,38.76030177515942,259.9846705793918,False
00421,True,613,594,91.06946572851956,27.387514685029583,72.76109132490643,False
00422,True,608,589,97.53283330354749,33.3024745254424,52.873335475378724,False
00434,True,482,627,123.55350844103847,43.286447830636746,63.32925914628784,False
00439,True,513,677,103.29007402800453,34.05915789938615,141.33180213248787,False
00440,True,523,691,78.10741215242132,21.642354123767838,25.715389366124775,False
00441,True,527,695,90.92437988887828,26.973797462074604,86.29286620407602,False
00457,True,348,526,76.43128031991608,32.38954914734829,244.90107333988743,False
00473,True,604,585,119.61265070470368,33.764550773274195,48.49086895427109,False
00474,True,596,578,109.28821323239126,40.22245603948163,81.61388556943963,False
00517,True,391,266,84.21094936830568,24.260559620491662,139.05672809035698,False
00546,True,448,344,124.75697544642857,28.22368840471501,78.18092620050804,False
00547,True,440,338,122.5197283485745,23.86045253085759,6.829598184180459,True
00548,True,380,260,115.16623481781376,27.746295620158325,256.3094477281016,False
00549,True,381,260,105.18318190995356,31.325352194309588,360.81601021090273,False
00550,True,370,252,104.53305448305449,32.156367361444985,422.8449101904579,False
00558,True,601,581,100.71973847374285,41.093303077068846,85.83635391670086,False
00559,True,596,577,106.1596227885499,45.139677816496125,77.26033632305965,False
00560,True,607,588,95.5631072857479,37.55190371744838,47.63978076830786,False
00567,True,363,248,140.86686883497734,31.584518967871453,163.73044242024812,False
00568,True,374,256,130.61847217580214,25.579802355401846,17.958033242978765,False
00610,True,359,245,129.52606446478313,35.73451762746788,336.06921729788667,False
00619,True,699,947,95.93455879798113,32.17018067713405,65.12873662214464,False
00620,True,715,970,107.19937711772764,30.512719751906314,98.72296591894576,False
00621,True,705,956,97.3177275290068,28.26876891956224,24.739983669405245,False
00627,True,519,674,81.39630538069673,20.33893891302233,27.515111225229884,False
00638,True,329,421,124.58595470330448,29.921354234073647,148.79237345643972,False
00641,True,355,325,122.5684767063922,37.73953647325138,221.24532564801052,False
00642,True,356,327,116.74893481771639,34.95866285235376,171.5259387891516,False
00643,True,358,329,125.46447674517329,30.388130831735737,130.58762972014705,False
00652,True,412,529,101.02429019766183,33.805728874163925,112.82599920662213,False
00678,True,404,275,104.39652565256526,31.024328228413253,132.83525996527646,False
00684,True,481,624,110.50513753398369,25.969814142475293,103.15652881945796,False
00685,True,470,612,116.10132804895008,31.093838726457115,121.1622291769898,False
00714,True,384,262,126.9029401240458,30.78107352287783,56.21183103587297,False
00715,True,402,275,123.29164179104478,30.374480495528964,188.8063603970199,False
00727,True,645,478,105.19036683857156,37.01553318135218,136.4885763378662,False
00728,True,709,525,112.44300624622204,41.79932817002131,101.03349491762137,False
00729,True,648,480,106.88201517489712,37.22608267505482,136.00410351597853,False
00736,True,389,498,122.7470344101341,34.45512618119742,62.20996853616157,False
00753,True,591,438,96.29178932078591,33.000389620993005,161.5852095152418,False
00754,True,598,442,120.00340123185883,35.80014106702358,83.14271283862155,False
00755,True,600,444,116.5872484984985,35.27668883394383,105.8425114275875,False
00805,True,581,594,128.63015988919602,34.10827529454877,7.27644475369039,True
00806,True,599,612,124.67793544796884,26.96572627410339,58.916484822438235,False
00807,True,594,607,91.42810310685105,21.307017353526593,50.87347292102028,False
00826,True,508,302,124.99819445168691,38.60162640976421,141.84758219491357,False
00827,True,490,292,168.95670254403132,37.03000286889495,186.94854135962774,False
00828,True,486,289,119.69635610235379,39.94518562881953,299.8553338221704,False
00835,True,594,932,92.52749598994234,25.966915895362337,55.68757092624014,False
00874,True,416,283,139.9438706170155,39.05490189458634,30.71872146988694,False
00875,True,425,289,147.50748626094037,41.13024586486691,285.45456600743836,False
00876,True,414,283,120.60652771376385,35.29355066907233,272.9411660010426,False
00878,True,443,568,128.10122643309063,26.99079014708786,58.92332133520454,False
00879,True,433,555,130.6501591660945,24.306395241597002,51.169260436079824,False
00889,True,700,518,129.8933976833977,34.90465712964766,36.903166175160166,False
00890,True,779,576,148.1964925652546,38.059273408927396,63.71259003319057,False
00894,True,394,269,121.46809012511086,24.615059280166978,87.21416703718312,False
00895,True,383,261,150.84054100017005,30.433486411527625,197.195403459109,False
00909,True,494,429,109.57689004652568,30.49140292345313,100.39391231988442,False
00910,True,517,448,122.3563182163581,39.3572588955957,125.9765765105022,False
00911,True,503,436,90.201447279625,29.666091181769133,91.17427916768507,False
00924,True,507,301,141.58108081542787,21.555320044937314,6.262451523256373,True
00933,True,652,483,120.57083158683585,37.91964924381181,127.14563914856245,False
00934,True,614,455,135.89437663313885,33.914523440387676,139.23142969042524,False
00935,True,637,472,100.39325293350717,34.015811317400576,88.33952108694969,False
00937,True,613,688,102.26142162069881,29.904992826121166,103.96144358856127,False
00938,True,621,696,79.45179030854943,22.5072845531576,48.556427628138074,False
00939,True,606,680,92.6411667637352,28.547446432959642,93.96968156035902,False
00942,True,387,264,98.3186712082061,31.946571617158483,86.82460002943867,False
00964,True,603,634,134.5771876683878,38.82981137309559,77.22229795006382,False
00965,True,455,478,126.44455837049979,39.65273369003677,138.23712423636863,False
00971,True,723,979,104.29253889070198,33.936947680091144,87.63355266543188,False
00972,True,772,1045,113.13991248729454,38.15587373096463,21.294463189419247,False
00973,True,702,952,82.87696168210874,27.190576926890465,91.29065568744674,False
00976,True,370,253,118.6648434996261,34.51494752121826,355.74358969870025,False
00978,True,562,502,96.01315379053182,38.51435378143486,81.97935254637333,False
00979,True,552,493,100.43588132404386,42.392536450368894,179.63099486197348,False
00980,True,556,497,96.31449850180218,37.336893094520995,116.43744447356278,False
00983,True,554,329,142.99105154005684,36.23099351853974,177.29494130838336,False
00984,True,579,343,124.55150883447384,33.45937330977379,192.74804277213997,False
00985,True,560,332,139.44086166092944,34.71173007636429,174.05406088405942,False
01021,True,409,280,172.50620852252882,22.906453291383393,67.11765647415463,False
01031,True,496,295,124.29821623838163,35.33103529929611,273.6394824053316,False
01032,True,498,296,122.46958102680995,34.92023263603959,258.56801518001987,False
01033,True,484,288,139.5975522268136,32.96743603300978,9.68763756979733,False
01037,True,370,558,89.79044851302916,27.895569391069607,130.25872560495833,False
01039,True,638,473,121.19351236355683,32.053871164734346,132.02560193758214,False
01040,True,645,478,107.74741007427589,24.14101529749183,50.7969257104673,False
01041,True,621,460,136.00332213120492,30.136340625240724,5.276549650482742,True
01048,True,330,420,130.62797258297257,30.712904177997682,165.56480047178653,False
01057,True,652,631,136.3532808960361,35.71120487699419,82.90720427970669,False
01060,True,400,272,106.30520220588235,21.150932885044153,59.88267549436364,False
01061,True,526,456,129.01317874057767,40.9294657097994,7.046454910766373,True
01062,True,528,457,121.83300593461972,40.789148778467734,178.41519660886615,False
01063,True,333,425,122.23542836954601,27.34398731991883,64.33954864988121,False
01067,True,526,313,111.90985677668581,38.37060625515564,170.39253873419068,False
01068,True,390,266,110.88455754771545,40.39966894695587,414.1827787903231,False
01075,True,474,365,125.30822495809491,39.381011749892906,261.8324302197934,False
01078,True,367,556,110.23406288593104,17.994357296923955,48.86698268228785,True
01082,True,350,321,87.87038718291055,34.563148810580564,140.77999299078294,False
01094,True,475,365,115.60746935832732,25.836745441502,136.82438993025877,False
01102,True,604,447,96.55662473887729,32.73155797287993,82.03800316755901,False
01103,True,567,420,111.2380742420425,36.459060875631614,157.0835868412118,False
01104,True,578,428,124.0017826536882,32.61570887628255,130.149539057067,False
01112,True,500,652,97.14965030674847,24.439987923353513,99.99619051788738,False
01114,True,385,263,110.9047355686139,30.54896815974079,224.84025803400547,False
01115,True,382,260,130.02095247684252,33.222802793140346,226.26608809051774,False
01117,True,682,925,114.96456209875565,37.65936979126001,74.1476685093273,False
01128,True,534,608,103.53910408042579,42.26854317119421,137.36652022137264,False
01129,True,495,564,95.50561286625117,37.793875323658234,53.012318431952025,False
01130,True,504,574,109.20965723687848,40.94481285661416,163.50387783518127,False
01139,True,349,319,119.44716206627085,23.64013205680299,102.09742692609571,False
01140,True,363,331,95.44547368771482,24.577237573283604,88.20725068758478,False
01199,True,552,328,130.44593937787204,39.34272004207135,261.1182064905018,False
01200,True,364,249,149.58025508627918,42.20207911913092,274.83798058297134,False
01201,True,398,272,147.57353864912798,41.590770405977565,117.27441860796947,False
01212,True,350,320,115.18885714285715,23.259574313931587,63.81070479902743,False
01215,True,368,251,152.5911462844275,41.760102030459635,182.61741593141738,False
01216,True,348,320,116.21847162356322,29.30825686820305,86.57932634218315,False
01226,True,422,288,138.20873650605583,28.877545167353208,112.30944722861355,False
01229,True,488,375,115.06768306010929,26.75878913651652,80.82653472480517,False
01230,True,499,383,107.52080662630745,22.83821555892372,113.40271806334995,False
01231,True,500,384,104.60121354166667,19.76262032395966,109.2749509830458,True
01232,True,653,884,122.84926513896878,34.76242325937309,56.389285775072516,False
01240,True,351,322,125.21466617118791,41.94557623044055,269.29907699690017,False
01249,True,632,601,115.56642147054487,35.06959019491784,58.358422127764314,False
01260,True,387,584,99.95470956780291,22.42123546136318,120.1702198124807,False
01282,True,512,304,117.45180792557566,35.598148434616306,85.91271218550173,False
01283,True,502,298,162.60305756838417,41.6216641332578,10.17539390744401,False
01284,True,510,303,127.62544489743092,44.66622976564225,305.2585063932753,False
01289,True,492,293,135.3839937290158,31.299730875582494,219.67655682721738,False
01297,True,450,346,121.41991650610147,25.809735438587044,117.79426175326877,False
01302,True,344,235,128.92112815437903,28.777547117911322,238.13231910055134,False
01325,True,604,586,122.41557421513008,47.62807276011421,82.73826833042514,False
01331,True,500,650,98.49341846153847,32.20567832981246,152.77084878722843,False
01332,True,504,655,91.56150490730643,30.38213003212367,113.35141890704439,False
01336,True,660,640,76.89598484848484,34.80204871374691,53.79833539469065,False
01337,True,617,598,89.89194668343424,41.58124362588356,253.05559950005784,False
01338,True,631,611,90.52953901141512,38.5833272879246,200.17189437404193,False
01348,True,392,268,140.44222129150168,34.23171988876941,221.22938263771755,False
01353,True,400,366,130.03880464480875,35.09198359320192,123.26863425135865,False
01373,True,331,424,101.76772074331642,28.87217835386006,20.135210649233596,False
01398,True,438,299,158.8007971778073,28.98882208442976,51.80132510690816,False
01414,True,369,558,106.69988635370224,20.079838747503736,39.999085674709754,False
01415,True,365,551,136.9932625612212,29.79050687938398,101.94264868230707,False
01421,True,565,336,108.78908027812895,26.30386708724098,111.89206278339124,False
01426,True,524,311,99.13697503743158,38.47569610496006,117.18334366139472,False
01427,True,522,310,136.08401928068224,36.41521201041625,82.03639838662552,False
01435,True,393,501,88.87571422041414,23.600836316862082,31.59934313945717,False
01441,True,503,299,101.51722441272099,45.57849078222685,335.65619120218577,False
01442,True,490,291,94.17745283680482,39.852983465739264,254.571963785337,False
01443,True,498,297,104.1944816302246,45.164467817282045,335.6457203097294,False
01444,True,494,293,145.3342429978859,39.182784364491816,250.67222147433813,False
01445,True,508,301,130.5903419049363,31.49489910505292,94.54539803978672,False
01446,True,576,548,112.9305397151257,31.871862674351085,184.72469073352892,False
01447,True,584,556,102.02844436779344,26.042813437451176,43.22167960161581,False
01452,True,506,657,80.172017976068,17.24506944816021,61.62329909046429,True
01456,True,559,499,113.11380542838808,33.3713203603248,85.76412443917559,False
01457,True,559,499,115.3988047651654,34.30578125476976,18.70929535880507,False
01458,True,569,509,119.55436242537661,31.587469006462396,16.288447152106283,False
01483,True,608,589,116.91402131176838,28.537932435510534,39.2328428560275,False
01485,True,542,471,106.23900235817645,36.21739250066856,116.34978031360811,False
01486,True,541,470,115.8067880599363,36.249996203265056,126.53666568565357,False
01491,True,551,628,95.81774596275446,29.54705810434964,94.45293433223026,False
01522,True,334,426,98.89709313766832,21.190796414315727,52.74162995321307,False
01523,True,331,422,95.3378388052863,23.35957655997766,84.37975555003956,False
01545,True,501,436,93.6762255305902,29.94892810857533,118.14836563113941,False
01546,True,504,438,91.63774280640719,27.14557457869444,74.05269078882117,False
01553,True,536,479,125.34182298320506,31.413256712581923,51.24424713857139,False
01554,True,557,498,93.73610780645022,27.69200461336282,43.55477452661895,False
01555,True,556,497,130.88278230534286,34.16789060436965,83.46798414196235,False
01558,True,512,666,67.75278892173424,20.213251544037142,55.181441154507844,False
01559,True,502,654,97.0870249887301,28.54768388849635,64.7205668784901,False
01570,True,383,262,124.81481075478843,39.257557198890595,460.8652540464234,False
01571,True,382,262,101.73514248031654,32.33520707295476,240.93880163842903,False
01572,True,387,264,121.15292459478506,40.56609911014425,250.7005066851007,False
01573,True,420,287,109.10540069686411,31.816530610321696,149.66124809327556,False
01577,True,364,249,132.11801050355268,43.42875286383919,358.82993099444303,False
01580,True,620,600,102.20095698924732,42.80380740210419,121.96044626835472,False
01581,True,624,605,132.00114431023522,29.36149109132396,55.61849230386606,False
01582,True,611,591,86.91074242386479,27.085414528813903,60.925164306511164,False
01584,True,410,280,111.8672212543554,30.757911513556724,119.69251684728172,False
01586,True,488,290,124.18017947993216,35.14336066027309,178.0256829107843,False
01592,True,372,255,128.51721484292642,34.31827486873226,118.02143338992549,False
01593,True,622,1031,87.93268484067852,40.889796168273044,76.90600088992788,False
01594,True,646,1069,63.147044342822056,24.954963688529517,50.4500331675115,False
01595,True,595,986,79.6432304361907,27.479981292951663,13.87198870539333,False
01596,True,369,252,109.09083967823805,29.86713161309701,266.73204467456344,False
01599,True,509,391,131.7506469231581,26.7730508841479,81.78454814834677,False
01600,True,488,374,116.47967256947489,24.155770582605538,128.96173998382827,False
01621,True,700,518,128.18112796469939,38.99554937546001,55.66709620623133,False
01622,True,684,506,111.14222603610476,38.553999260029045,129.0220378516951,False
01623,True,695,515,113.78440176014529,34.27004683569765,80.86175881664946,False
01625,True,527,458,98.63827133896241,36.582097484546864,176.38968767179358,False
01648,True,445,304,118.26818450620934,32.846014840595124,212.1431084477721,False
01649,True,423,289,135.53908071363713,34.628590202082925,10.72264763118479,False
01653,True,544,323,129.70603032234567,41.16890184268913,234.43305229035053,False
01654,True,539,320,105.83036294063079,31.9638253240152,180.45603586070237,False
01655,True,545,324,106.60590667119719,31.4064956924598,95.14100498396813,False
01659,True,364,249,157.44479014960942,29.943987003594565,163.58683685660432,False
01687,True,456,350,99.99669799498747,14.216295333403052,45.10221746078856,True
01688,True,438,336,114.3503546966732,23.20086488234066,8.730167216050043,True
01703,True,643,1065,113.79466409655444,25.809233168995963,42.35309157076663,False
01704,True,640,1058,41.3539136342155,12.08290171303289,15.714362725512752,True
01705,True,648,1074,83.0617542589144,33.29519565304818,26.830841312247873,False
01719,True,644,1066,121.07503816438069,28.352739545361068,57.066330269160574,False
01748,True,584,557,95.72155136371461,27.45219788111639,74.96572802215297,False
01749,True,582,554,94.83211135509323,23.6650838508477,93.57206570133603,False
01768,True,578,343,105.18325985856528,28.711360585189478,168.76251432641104,False
01783,True,718,973,102.51007709550625,21.717746529709856,22.74721528128621,False
01784,True,718,973,91.86754488172295,27.48757136142516,25.981309385395956,False
01785,True,779,1055,110.7555122924639,27.97042610229168,26.712931943476,False
01808,True,586,434,169.86449175068023,51.63641605004677,184.0168350036241,False
01831,True,601,582,131.04024220800383,36.7643236120346,5.9919150961951555,True
01832,True,604,586,124.02373539316955,31.36846371053021,54.903057295083215,False
01833,True,598,579,111.9944027587641,43.55961195873277,111.73725634074373,False
01842,True,411,526,126.41603989157485,27.711478793349997,75.3875485707864,False
01843,True,707,957,105.0374697568279,25.348861468686323,53.420934177500804,False
01844,True,729,988,131.9914765943031,25.400661678940377,54.77080854827271,False
01845,True,695,941,125.07080940985787,24.18071885315112,46.613210970126,False
01849,True,407,279,130.38865551768777,27.276802555953747,52.84063031220348,False
01850,True,371,252,118.6379369357806,31.68039616259689,116.43898942081022,False
01856,True,421,288,128.97493566904197,32.690384620165645,203.30556809660908,False
01857,True,414,284,127.7575695720215,29.642193279143772,161.83158930562186,False
01872,True,371,253,158.87423159285342,36.73724571839069,150.06090466857447,False
01873,True,363,249,165.43682166683263,23.029317721214447,5.797729955687539,True
01880,True,713,639,96.52079533457564,29.458087004666126,32.91682494791588,False
01881,True,705,632,98.35715728521411,25.880962818475226,49.50580750123043,False
01882,True,702,630,100.93177316510649,38.74016352319548,73.71913153526054,False
01885,True,568,337,130.0123657374514,33.477977393806455,82.16960541061795,False
01894,True,415,283,128.40378049299673,30.3934252041487,179.84897852989326,False
01895,True,527,313,125.54778691853944,32.572563346796876,9.33217637235576,True
01897,True,381,261,113.62344505787351,30.331251609009243,96.91898396988029,False
01898,True,381,260,130.42410660205937,42.02726976056738,431.4427138113613,False
01924,True,600,581,110.72186173264487,36.85538978417973,38.269909408760356,False
01925,True,577,558,117.0420386003491,34.0210218454277,5.402078138103367,True
01926,True,583,565,119.48836806873207,34.74221151196968,44.716430062595784,False
01938,True,506,657,78.13644184549486,24.254924164027734,37.74623954019529,False
01940,True,371,253,117.36492547649233,30.42375070229807,263.9916477814648,False
01941,True,369,251,114.64214685971561,26.2191548444218,233.13288823779286,False
01954,True,609,590,100.86175169074059,31.001548657854883,47.28919284441662,False
01955,True,603,584,103.8460409141507,34.818309412869276,77.29232184011597,False
01960,True,416,283,138.6610237156836,32.00246526393556,283.0149495391259,False
01967,True,450,397,116.50933669185558,25.52828243689713,17.522425209658937,False
01996,True,606,449,111.36157357383846,41.435258097057755,15.200442871637145,False
01997,True,604,447,105.87376105604693,31.93839806352475,64.71240497893935,False
01998,True,562,417,133.21764936805005,43.9528485426877,173.6477330645848,False
02012,True,377,569,103.65804869634941,22.35190359141483,118.89889871952288,False
02017,True,363,547,125.63446497549872,19.01291899989436,37.94345973887,True
02018,True,370,557,90.42679411907419,19.59827188480798,67.36131627556415,True
02019,True,366,553,114.03438769157798,17.406614276296626,44.733148965464565,True
02020,True,669,749,108.87809356171957,29.715353100924183,50.93165237163855,False
02021,True,611,686,105.70291736053785,23.388989486140577,44.879632696149166,False
02022,True,609,684,78.070614755279,31.71632547192059,98.45636117966153,False
02024,True,432,294,111.1453058075082,33.61734136955884,313.0654481957393,False
02035,True,550,492,106.12325942350333,40.560306619182334,210.80836009082228,False
02036,True,563,503,96.64793477147771,29.06298020499049,67.28580640466703,False
02037,True,536,479,120.25317826317266,33.391559777850375,66.23194751297726,False
02046,True,471,362,128.05656238636496,23.650275719132406,7.2520905441900405,True
02047,True,398,271,118.30214726770383,33.50469100047037,199.79569069046218,False
02048,True,402,274,105.31446780695065,24.332718983548816,145.90886454624837,False
02062,True,722,647,144.8456138923735,30.50244660840078,32.80336040330886,False
02063,True,704,631,129.9815813643567,35.13255967916277,59.34734515443273,False
02064,True,686,615,147.47697030031526,42.133966512160086,75.25679575829369,False
02065,True,619,600,104.76165858912223,35.1858160805372,84.13782864980753,False
02066,True,583,565,113.22176110748494,33.84917845025348,47.7734186826484,False
02067,True,607,589,100.72250736316265,36.13061012736408,91.836780383408,False
02101,True,372,254,118.98865464397595,30.301946491918248,245.26517893257565,False
02112,True,451,346,120.6307819489125,24.62639601281518,166.8550667436216,False
02115,True,344,316,147.62123748896084,30.085917075429528,44.55328447132341,False
02116,True,339,310,139.4330383480826,26.767136234117498,71.62841988054936,False
02117,True,346,317,120.24058642256706,20.105982618538153,21.71603868185844,False
02159,True,384,263,143.29133990811152,37.723448255164804,178.9818995528709,False
02160,True,385,262,161.3608109447804,48.41212706183013,118.17004205387947,False
02167,True,394,269,108.02713565942672,32.07960637284297,215.85557586850166,False
02174,True,612,686,124.13836248785228,24.802443079556042,30.86901732869774,False
02175,True,611,686,118.95659746245938,27.416892875509205,31.626086834742768,False
02176,True,608,682,114.40888591989504,30.361465876513517,74.66010687474795,False
02204,True,547,489,125.2245451112781,36.654497180870685,45.92480708737799,False
02209,True,443,302,114.80252791771935,24.10220961534679,138.89062386170116,False
02252,True,728,432,98.75893175111925,29.48307263622858,83.64073473099432,False
02253,True,715,425,117.04732538050185,27.831216291996764,5.242207189262646,True
02254,True,731,434,100.57662945148051,32.312504425084036,30.734039994378904,False
02262,True,317,290,95.19613836614816,26.145413017901344,30.08266653839183,False
02264,True,350,322,134.98561668145518,37.93458336097218,229.06048128843605,False
02268,True,360,246,116.23113143631436,29.60800737710504,304.24083063317505,False
02277,True,498,297,116.9883439481833,30.683881559687105,245.9389101918356,False
02278,True,488,291,138.90700523914145,28.679807842600443,7.529730829629653,True
02279,True,496,295,132.8758132859486,35.62107338850839,332.4979867651912,False
02302,True,531,462,99.22697108290329,37.439838884652175,142.53673353431535,False
02303,True,536,466,106.84116968804048,31.15307419996018,130.50238022234356,False
02304,True,597,519,122.08663097116927,34.672714083614935,95.39614175366079,False
02319,True,394,269,108.25325042930199,26.1423662929134,52.71304639292783,False
02320,True,403,275,128.02101511391834,21.79111631684591,70.39849859120599,False
02321,True,386,263,130.019612285506,32.68539149218463,131.43093382369733,False
02322,True,355,325,121.11912459371614,30.691080751854777,109.40220101263839,False
02324,True,516,307,116.7580296947201,41.97846171986849,347.04279094172443,False
02325,True,538,320,80.55991519516729,27.856422282839397,156.39612990603186,False
02334,True,407,278,118.96905767769077,32.04166633156241,155.44284361847525,False
02335,True,405,277,133.10424744841112,34.59458779250739,285.04275919296947,False
02345,True,689,510,112.86926776516121,33.34411913589549,124.1417125541469,False
02348,True,634,1050,132.3020294426919,29.42508769531292,64.40979863420029,False
02349,True,639,1057,125.8401016844259,29.943625391850286,28.306517622949833,False
02350,True,642,1061,97.82555691597594,22.610032774147097,46.818482954978144,False
02381,True,499,569,91.99580531889791,37.182599465608504,77.22245280579581,False
02382,True,496,565,95.6061590065658,40.651262137423544,7.7559581795596415,True
02383,True,498,567,87.31530354221117,33.29108631566112,65.76673280939205,False
02401,True,410,524,128.50538074846398,18.205720222931784,89.05690994349848,True
02402,True,440,564,99.69754996776274,21.598484133980357,82.739151548758,False
02403,True,422,541,116.81747422274006,30.662357241251954,109.68816149463625,False
02430,True,339,311,129.7130296218308,44.060625807644556,225.92676803333882,False
02431,True,341,313,131.5109759868082,45.00661929145344,225.13168393660175,False
02433,True,653,632,106.70154302440537,33.07682449669649,49.15341707853067,False
02434,True,642,622,139.76769240015628,32.595681584789155,4.610848337304905,True
02435,True,658,637,114.20170298654884,30.361621827749598,49.554012891054754,False
02443,True,590,926,91.97658234798843,36.30474702841433,48.64647102871167,False
02444,True,588,923,97.07528872870925,28.065303981169922,36.32507036048625,False
02458,True,362,248,142.58202637675993,36.39601596525299,361.3797292496359,False
02468,True,429,293,129.85227968845717,35.46939310108642,131.12204528849787,False
02473,True,440,564,125.15747904577692,24.534680985875962,87.32466607810207,False
02474,True,433,555,102.58044649730562,40.4647510060087,89.21728960472576,False
02491,True,368,252,150.7520164768806,33.26506241718879,127.03210888342596,False
02492,True,368,251,142.94991772042266,36.828892125074674,151.3897085143186,False
02507,True,492,293,100.81621992841089,35.2013997612232,211.1690417641695,False
02508,True,490,292,81.5406485882024,23.049338055969425,96.76729698807826,False
